document,page,text,font_size,is_bold,x,y,char_length,body_font_size,heading
Beginning Japanese for Professionals_ Book 1.pdf,64,3-1-3 arimasu ‘there is X’,12.0,1,71,191,26,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,64,Affirmative,12.0,1,268,470,11,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,64,Non-past,12.0,1,279,483,8,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,64,Negative –,12.0,1,425,470,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,64,Non-past,12.0,1,429,483,8,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,64,Verb Sentence,12.0,1,112,529,13,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,64,Noun,12.0,1,141,571,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,64,Sentence,12.0,1,132,583,8,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,64,Adjective Sentence,12.0,1,102,625,18,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,65,Affirmative-Past,12.0,1,222,139,16,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,65,Negative-Past,12.0,1,391,139,13,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,65,Verb Sentence,12.0,1,102,184,13,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,65,Noun,12.0,1,125,233,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,65,Sentence,12.0,1,116,244,8,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,65,Adjective Sentence,12.0,1,90,293,18,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,65,Drills and Exercises,12.0,1,254,414,20,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,65,A. Listen to the audio,12.0,1,76,441,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,65,". Following the first two model exchanges, respond to each cue.",12.0,1,207,441,63,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,66,E. Say it in Japanese.,12.0,1,72,381,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,66,F. Act in Japanese with a partner.,12.0,1,72,515,34,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,67,Dialogue 2,13.920000076293945,1,265,84,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,67,Vocabulary,12.0,1,267,353,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,67,Grammar Notes,12.0,1,264,656,13,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,67,"3-2-1 Numbers and Classifiers (~ en, ~ doru, ~ ban)",12.0,1,72,684,51,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,70,Drills and Exercises,12.0,1,254,425,20,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,71,D. Say it in Japanese.,12.0,1,89,124,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,71,E. Act in Japanese with a partner.,12.0,1,89,404,34,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,72,Dialogue 3,12.960000038146973,1,267,84,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,72,すごくきれいなアパートですねえ。,12.960000038146973,0,119,146,16,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,72,でも、ちょっと遠くないですか。,12.960000038146973,0,119,204,15,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,72,そうですね。あまり便利じゃないですね。,12.960000038146973,0,119,244,19,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,72,残念ですねえ。,12.960000038146973,0,119,285,7,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,72,Vocabulary,12.0,1,267,313,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,72,Grammar Notes,12.0,1,264,536,13,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,73,3-3-2 Adjective ~Ku Forms as Adverbs,12.0,1,72,124,36,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,73,Drills and Exercises,12.0,1,254,274,20,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,73,C. Say it in Japanese.,12.0,1,90,521,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,73,D. Act these roles in Japanese with a partner.,12.0,1,90,643,46,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,74,Dialogue 4,12.960000038146973,1,267,143,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,74,いすとか 机 、ありますか。,12.960000038146973,0,119,232,14,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,74,はい、いすも 机 もあります。,12.960000038146973,0,119,274,15,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,74,大丈夫です。,12.960000038146973,0,119,316,6,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,74,本当ですか。テレビは？,12.960000038146973,0,119,358,11,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,74,ああ、テレビはいりません。,12.960000038146973,0,119,387,13,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,74,Vocabulary,12.0,1,267,416,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,75,Grammar Notes,12.0,1,264,83,13,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,75,3-4-2 X mo Y mo - ‘both X and Y’ ‘neither X nor Y’,12.0,1,72,340,50,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,75,Drills and Exercises,12.0,1,254,543,20,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,75,A. Listen to the audio,12.0,1,90,571,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,75,". Following the first two model exchanges, respond to each",12.0,1,220,571,58,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,75,cue.,12.0,1,108,585,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,76,C. Say it in Japanese.,12.0,1,89,219,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,76,D. Act in Japanese with a partner.,12.0,1,89,461,34,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,77,Review,12.960000038146973,1,285,84,6,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,77,Grammar Review,12.0,1,259,112,14,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,77,Practical Applications,12.0,1,249,589,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,78,Numbers,12.0,1,282,83,7,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,83,Drill Tape Scripts,12.960000038146973,1,256,84,18,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,85,1. 雨とか雪、すごいですか。,13.920000076293945,0,105,158,15,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,85,2. 五番とか六番、安いですか。,13.920000076293945,0,105,174,16,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,85,3. アパートとかマンション、見ますか。,13.920000076293945,0,105,191,20,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,85,4. 宿題とか試験、多いですか。,13.920000076293945,0,105,208,16,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,85,5. 洗濯機とか、冷蔵庫、買いますか。,13.920000076293945,0,105,224,19,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,Lesson 4: Project Team,13.920000076293945,1,235,92,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,Dialogue 1,12.960000038146973,1,267,116,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,大変ですね。,13.093067169189453,0,155,203,6,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,手伝 いましょうか。,13.093067169189453,0,149,245,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,いえ、大丈夫です。,13.093067169189453,0,145,287,9,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,エクセルを使いますから。,13.352347373962402,0,145,328,12,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,そうですか。じゃ、がんばってください。,13.856406211853027,0,143,357,19,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,はい、がんばります。,13.606733322143555,0,143,387,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,全部 、できました。,13.093067169189453,0,145,443,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,速いですねえ。,13.093067169189453,0,149,485,7,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,Vocabulary,12.0,1,267,523,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,tetsudaimashou ka,12.296340942382812,0,101,581,17,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,てつだいましょうか 手伝いましょうか,12.23764705657959,0,209,581,18,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,shall I help?,12.296340942382812,0,425,581,13,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,ekuseru,12.296340942382812,0,101,597,7,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,えくせる,12.23764705657959,0,209,597,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,エクセル,12.282377243041992,0,317,597,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,86,(Microsoft) Excel,12.296340942382812,0,425,597,17,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,87,ファイル,14.342761993408203,0,305,209,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,87,Grammar Notes,12.0,1,264,252,13,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,87,"4-1-1 ~ mashou, Suggesting or Offering to Do Something",12.0,1,71,279,54,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,87,4-1-2 Particle O Marking the Object,12.0,1,71,667,35,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,89,Drills and Exercises,12.0,1,254,509,20,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,89,A. Listen to the audio,12.0,1,89,536,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,89,". Following the first two model exchanges, respond to each",12.0,1,220,536,58,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,89,cue.,12.0,1,108,550,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,89,手伝いますか。,13.093067169189453,0,137,604,7,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,89,もちろんです。いつ手伝いましょうか。,13.606733322143555,0,137,646,18,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,89,しますか。,13.606733322143555,0,137,674,5,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,89,もちろんです。いつしましょうか。,13.856406211853027,0,137,709,16,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,90,アプリ、使いますか。,13.606733322143555,0,137,136,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,90,はい、このアプリを使います。,13.606733322143555,0,137,178,14,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,90,テレビ、買いますか。,13.606733322143555,0,137,220,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,90,はい、このテレビを買います。,13.606733322143555,0,137,262,14,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,90,あれ、高いですか,13.093067169189453,0,137,343,8,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,90,はい、高いですから、買いません.,13.093067169189453,0,137,385,16,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,90,あれ、使いませんか。,13.352347373962402,0,137,427,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,90,はい、使いませんから、買いません。,13.352347373962402,0,137,468,17,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,90,D. Say it in Japanese.,12.0,1,90,496,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,91,E. Act these roles in Japanese with a partner.,12.0,1,90,110,46,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,91,Dialogue 2,12.960000038146973,1,267,270,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,91,みなさん、すこし休みましょう。,13.856406211853027,0,137,343,15,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,91,じゃ、お茶、入れましょうか。,13.606733322143555,0,137,386,14,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,91,私 が入れますよ。,13.093067169189453,0,139,427,9,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,91,じゃ、手伝います。,13.352347373962402,0,137,469,9,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,91,田中さんは、何がいいですか。,13.093067169189453,0,137,548,14,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,91,私 はコーヒーをお願いします。,13.093067169189453,0,144,588,15,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,91,ああ、おいしいですねえ！,13.093067169189453,0,144,616,12,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,92,Vocabulary,12.0,1,267,83,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,92,入れます,12.828546524047852,0,274,154,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,92,スイーツ,13.606733322143555,0,299,309,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,92,Grammar Notes,12.0,1,264,448,13,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,92,4-2-1 Particle Ga Marking the Subject,12.0,1,72,476,37,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,93,Drills and Exercises,12.0,1,254,338,20,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,93,そうですね。皆さん、休みましょう。,13.856406211853027,0,137,462,17,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,93,帰りませんか。,13.352347373962402,0,137,502,7,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,93,そうですね。皆さん、帰りましょう。,13.856406211853027,0,137,545,17,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,93,コーヒーや紅茶、飲みますか。,13.093067169189453,0,137,626,14,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,93,いや、コーヒーも紅茶も飲みません。,13.352347373962402,0,137,667,17,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,93,ケーキやクッキー、食べますか。,13.606733322143555,0,137,709,15,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,94,いや、ケーキもクッキーも食べません。,13.606733322143555,0,137,111,18,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,94,ケーキですか。,13.352347373962402,0,101,180,7,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,94,はい、ケーキを買います。,13.352347373962402,0,137,222,12,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,94,本田 さんですか。,13.093067169189453,0,137,264,9,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,94,はい、本田さんが買います。,13.093067169189453,0,137,305,13,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,94,D. Say it in Japanese.,12.0,1,89,349,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,94,E. Act out these roles in Japanese with a partner.,12.0,1,90,592,50,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,95,Dialogue 3,12.960000038146973,1,267,84,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,95,お昼はお弁当ですか。,12.828546524047852,0,137,157,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,95,いえ、 外 食 です。,13.352347373962402,0,137,198,11,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,95,何が好きですか。,13.093067169189453,0,137,278,8,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,95,ぼくはラーメンが食べたいですけど。,13.606733322143555,0,124,319,17,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,95,いいラーメン屋さんが、ありますよ。,13.606733322143555,0,126,361,17,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,95,おはし、大丈夫ですか。,13.093067169189453,0,137,441,11,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,95,もちろんです。,13.606733322143555,0,137,470,7,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,95,Vocabulary,12.0,1,267,498,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,95,tabetai,12.296340942382812,0,101,635,7,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,95,たべたい,12.23764705657959,0,209,635,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,95,食べたい,12.282377243041992,0,317,635,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,95,want to eat,12.296340942382812,0,377,635,11,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,95,ラーメン屋,12.828546524047852,0,311,716,5,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,95,ramen shop,12.868566513061523,0,396,716,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,ラーメン屋さん ramen shop (polite),12.828546524047852,0,311,83,27,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,chopsticks,12.296340942382812,0,396,98,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,lunch,12.296340942382812,0,396,127,5,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,breakfast,12.296340942382812,0,396,156,9,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,dinner,12.296340942382812,0,396,185,6,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,フレンチ,13.093067169189453,0,311,243,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,French food,13.145340919494629,0,396,243,11,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,イタリアン,13.606733322143555,0,311,258,5,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,Italian,13.145340919494629,0,396,258,7,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,like very much,12.296340942382812,0,396,288,14,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,Additional Lunch Items,12.0,1,72,330,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,Tableware,12.0,1,72,480,9,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,すぷうん,13.606733322143555,0,164,507,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,スプーン,13.606733322143555,0,233,507,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,ふぉおく,14.342761993408203,0,164,523,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,フォーク,14.101659774780273,0,233,523,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,ちゃわん,13.606733322143555,0,164,579,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,96,どんぶり,13.856406211853027,0,164,611,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,97,Grammar Notes,12.0,1,264,83,13,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,97,4-3-1 Double-Subject Structures,12.0,1,72,110,31,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,97,4-3-2 Verb Stem + tai ‘want to do x’,12.0,1,71,609,36,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,98,Drills and Exercises,12.0,1,254,522,20,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,98,買 います。,13.093067169189453,0,139,603,6,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,98,何を買いますか。,13.093067169189453,0,137,644,8,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,98,いります。,13.856406211853027,0,137,673,5,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,98,何 がいりますか。,13.093067169189453,0,119,715,9,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,99,うどん、よく食べますねえ。,13.856406211853027,0,137,136,13,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,99,ええ、 私 はうどんが好きですから。,13.606733322143555,0,137,177,18,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,99,ゲーム、よくしますねえ。,13.856406211853027,0,137,208,12,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,99,ええ、 私 はゲームが好きですから。,13.352347373962402,0,137,264,18,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,99,全部、見たいですか.,12.828546524047852,0,137,345,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,99,いえ、これは見たいですけど、あれは見たくないです．,13.352347373962402,0,137,401,25,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,99,"全部, 読みたいですか．",12.828546524047852,0,137,442,12,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,99,いえ、これは読みたいですけど、あれは読みたくないです。,13.352347373962402,0,137,498,27,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,99,D. Say it in Japanese.,12.0,1,90,525,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,100,E. Act these roles in Japanese with a partner.,12.0,1,90,152,46,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,100,Dialogue 4,12.960000038146973,1,267,308,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,100,ご注文は？,12.558455467224121,0,137,383,5,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,100,"Tanaka ： Toriaezu, biiru, san-bon kudasai.",12.296340942382812,0,101,398,42,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,100,"For starters, three beers, please",12.296340942382812,0,353,398,33,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,100,とりあえず、ビール、三本ください。,13.856406211853027,0,137,427,17,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,100,それから、さしみを二つと焼き鳥一つ、お願いします。,13.093067169189453,0,137,496,25,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,100,今日はお疲れさまでした。,13.093067169189453,0,137,575,12,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,100,じゃ、乾杯！,13.093067169189453,0,137,617,6,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,100,Everyone ： Kanpai!,12.296340942382812,0,101,632,18,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,100,Cheers!,12.296340942382812,0,353,632,7,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,101,Vocabulary,12.0,1,267,83,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,101,メニュー,13.856406211853027,0,311,324,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,101,ウーロン茶,13.352347373962402,0,305,447,5,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,101,Additional Food and Condiments,12.0,1,72,524,30,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,101,みそしる,13.606733322143555,0,168,550,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,101,卵、玉子,12.558455467224121,0,239,565,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,101,ぎゅうにく 牛肉,14.579834938049316,0,168,630,8,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,101,ぶたにく,14.101659774780273,0,168,646,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,101,とりにく,14.813116073608398,0,168,662,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,101,すていき,13.352347373962402,0,168,678,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,101,ステーキ,13.352347373962402,0,239,678,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,101,やきにく,14.101659774780273,0,168,711,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,102,やきそば,13.352347373962402,0,168,84,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,102,焼きそば,13.093067169189453,0,239,84,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,102,しょうゆ,14.342761993408203,0,168,107,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,102,こしょう,14.813116073608398,0,168,155,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,102,Grammar Notes,12.0,1,264,222,13,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,102,4-4-1 More Classifiers: ~hon 、 ~tsu,12.0,1,72,251,35,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,103,4-4-2 Quantity Expressions,12.0,1,72,525,26,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,104,Drills and Exercises,12.0,1,254,368,20,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,104,A. Listen to the audio,12.0,1,90,395,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,104,". Following the first two model exchanges, respond to each",12.0,1,220,395,58,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,104,cue.,12.0,1,108,409,4,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,104,五本ですね。,13.093067169189453,0,137,462,6,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,104,いえ、六本です。,13.093067169189453,0,353,462,8,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,104,三つですね。,13.093067169189453,0,137,504,6,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,104,いえ、四つです。,13.093067169189453,0,353,504,8,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,104,さしみとビールですか。,13.606733322143555,0,137,572,11,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,104,はい、さしみを二つとビールを三本、ください。,13.606733322143555,0,137,628,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,104,リンゴとみかんですか。,13.606733322143555,0,137,657,11,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,104,はい、リンゴを二つと、みかんを三つください。,13.856406211853027,0,137,712,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,105,C. Say it in Japanese.,12.0,1,90,83,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,105,D. Act these roles in Japanese with a partner.,12.0,1,90,219,46,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,105,Review,12.960000038146973,1,285,400,6,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,105,Grammar Review,12.0,1,259,428,14,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,107,Practical Applications,12.0,1,249,83,22,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,107,Drill Tape Scripts,12.960000038146973,1,256,280,18,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,107,Response: もちろんです。いつ手伝いま しょうか。,13.145340919494629,0,274,334,29,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,107,Cue: しますか。,13.145340919494629,0,119,350,10,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,107,Response: もちろんです。いつしま しょうか。,13.145340919494629,0,281,350,27,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,107,Response: はい、このアプリを使います 。,13.145340919494629,0,281,444,25,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,107,Cue: テレビ、買いますか 。,13.145340919494629,0,119,460,16,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,107,Response: はい、このテレビを買います 。,13.145340919494629,0,281,460,25,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,107,Response: はい、高いですから、買いません。,13.145340919494629,0,281,555,26,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,107,Cue: あれ、使いませんか。,13.145340919494629,0,117,570,15,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,107,Response: はい、使いませんから、買いません。,13.145340919494629,0,279,570,27,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,108,みましょう。,13.856406211853027,0,119,139,6,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,108,Cue: 昼ご飯を帰りませんか。 Response: そうですね。皆さん、帰 りましょう。,13.145340919494629,0,119,155,45,12.0,0
Beginning Japanese for Professionals_ Book 1.pdf,108,Response: いや、コーヒーも紅茶も飲みません。,13.145340919494629,0,115,277,27,12.0,0
